#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
57|DECENT|DCT|$40,825,553|$0.795725|51,306,089|$482,155|-0.96%|-5.21%|-42.38%|True|False
58|FunFair|FUN|$39,029,544|$0.010165|3,839,463,249|$277,737|-0.89%|-15.12%|-18.62%|True|False
59|Peercoin|PPC|$38,168,371|$1.58|24,196,381|$830,352|-0.64%|-5.39%|-32.85%|False|False
60|SysCoin|SYS|$35,590,558|$0.067643|526,153,022|$629,063|-1.09%|-4.36%|-48.05%|False|False
61|Emercoin|EMC|$35,242,396|$0.872230|40,404,933|$611,996|-0.01%|0.81%|-26.69%|False|False
62|Nexus|NXS|$34,206,937|$0.671117|50,970,126|$67,154|-0.93%|4.22%|-26.83%|False|False
63|Ark|ARK|$34,194,465|$0.355250|96,254,592|$143,752|-0.68%|-11.49%|-41.92%|True|False
64|Round|ROUND|$31,082,615|$0.036568|850,000,000|$113,366|-1.00%|-9.80%|-34.94%|True|False
65|Edgeless|EDG|$29,698,816|$0.363323|81,742,288|$457,761|-1.26%|-15.84%|-48.29%|True|False
66|Verge|XVG|$27,864,918|$0.002078|13,409,472,280|$503,084|-1.00%|-6.52%|-45.00%|False|False
67|Ubiq|UBQ|$27,559,135|$0.735911|37,448,992|$90,781|-0.74%|-0.94%|-48.49%|False|False
68|ReddCoin|RDD|$26,841,245|$0.000940|28,562,605,940|$252,823|-1.09%|-8.38%|-43.66%|True|False
69|Xaurum|XAUR|$26,239,191|$0.206427|127,111,206|$166,048|-0.22%|2.09%|-4.67%|True|False
70|Soarcoin|SOAR|$25,006,338|$0.039436|634,097,728|$25,723|-0.66%|-7.59%|-21.84%|True|False
71|Gulden|NLG|$24,716,639|$0.070799|349,110,025|$85,556|-0.93%|-2.08%|-15.52%|False|True
72|Melon|MLN|$24,627,533|$41.09|599,400|$145,099|-0.97%|-6.71%|-32.34%|True|False
73|Namecoin|NMC|$24,321,665|$1.65|14,736,400|$739,928|-0.75%|-8.94%|-38.13%|False|False
74|Etheroll|DICE|$24,134,659|$3.45|7,001,623|$125,536|-1.15%|-16.64%|-34.55%|True|False
75|MonaCoin|MONA|$23,877,152|$0.454431|52,542,921|$151,331|0.15%|8.63%|-36.29%|False|False
76|Numeraire|NMR|$23,358,145|$19.09|1,223,451|$259,547|-0.79%|-12.30%|-32.79%|True|False
77|Asch|XAS|$23,173,753|$0.308983|75,000,000|$547,998|-1.03%|-15.39%|-48.15%|False|False
78|Peerplays|PPY|$22,421,833|$6.09|3,682,648|$2,522|-0.13%|-15.87%|-18.58%|True|False
79|Wings|WINGS|$21,882,301|$0.243927|89,708,333|$158,947|-0.89%|-11.89%|-43.72%|True|False
80|iExec RLC|RLC|$21,676,356|$0.274139|79,070,793|$129,012|-0.79%|-13.26%|-35.05%|True|False
81|CloakCoin|CLOAK|$19,492,195|$3.85|5,064,552|$186,304|-0.18%|-5.87%|-42.49%|True|False
82|E-Dinar Coin|EDR|$19,218,393|$0.021686|886,211,988|$395,114|-1.11%|-3.10%|-6.89%|False|False
83|Storjcoin X|SJCX|$18,424,692|$0.360046|51,173,144|$85,726|-1.42%|-12.50%|-48.00%|True|False
84|SIBCoin|SIB|$18,257,654|$1.21|15,029,932|$447,764|1.41%|8.43%|-8.21%|False|False
85|Skycoin|SKY|$18,241,151|$3.14|5,801,079|$33,223|-1.51%|3.83%|-24.30%|True|False
86|Quantum|QAU|$17,669,783|$0.215624|81,947,080|$60,607|-0.35%|-0.55%|-11.69%|True|False
87|Quantum Resis...|QRL|$17,245,393|$0.331642|52,000,000|$114,829|-1.25%|-11.87%|-36.15%|True|False
88|Blocknet|BLOCK|$17,234,329|$4.35|3,958,646|$106,064|-0.66%|3.37%|-35.75%|True|False
89|Counterparty|XCP|$16,831,893|$6.43|2,618,407|$112,111|-0.18%|-5.46%|-38.76%|True|False
90|Storj|STORJ|$16,749,233|$0.331648|50,503,078|$162,723|-1.52%|-11.00%|-44.87%|True|False
91|LBRY Credits|LBC|$16,094,153|$0.234867|68,524,524|$514,787|-0.87%|-8.94%|-51.69%|False|False
92|DaxxCoin|DAXX|$15,747,742|$0.032942|478,046,918|$24,776|-1.15%|-23.32%|?|False|False
93|OBITS|OBITS|$15,481,698|$0.969775|15,964,223|$59,788|-0.10%|-1.88%|-36.81%|True|False
94|Omni|OMNI|$15,299,369|$27.35|559,316|$108,600|-1.15%|-9.92%|-48.78%|True|False
