#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
363|Startcoin|START|$1,714,333|$0.038029|45,079,785|$13,473|-0.46%|-4.98%|-16.63%|False|True
364|TrustPlus|TRUST|$1,697,070|$0.052890|32,086,595|$19,994|-0.43%|-4.04%|-9.90%|True|False
365|Visio|VISIO|$1,695,645|$0.033420|50,738,063|$4,559|-0.87%|-8.71%|-19.66%|True|False
366|ParkByte|PKB|$1,683,455|$0.353368|4,764,026|$14,743|-0.80%|-2.99%|-22.14%|True|False
367|Capricoin|CPC|$1,677,466|$0.842929|1,990,045|$1,058,721|1.51%|-22.40%|54.74%|True|False
368|YashCoin|YASH|$1,676,155|$0.167612|10,000,199|$836|1.70%|22.51%|18.53%|True|False
369|Ixcoin|IXC|$1,648,812|$0.078518|20,999,088|Low Vol|1.01%|5.47%|-3.14%|True|False
370|Magi|XMG|$1,636,728|$0.223440|7,325,135|$8,382|-0.65%|-0.78%|-17.92%|False|False
371|Cryptonite|XCN|$1,555,869|$0.004367|356,294,629|$219,340|-1.44%|-20.32%|-59.54%|False|False
372|808Coin|808|$1,546,408|$0.001698|910,624,824|$11,471|-1.31%|-3.89%|-34.77%|False|False
373|e-Gulden|EFL|$1,541,960|$0.099759|15,456,793|$9,721|-0.53%|-5.50%|-27.53%|False|True
374|Crypto Bullion|CBX|$1,500,512|$1.50|1,000,998|Low Vol|-0.31%|0.43%|76.84%|False|False
375|Ultimate Secu...|USC|$1,496,389|$0.144675|10,343,113|$958|-0.47%|58.69%|12.56%|False|False
376|Mercury|MER|$1,479,218|$0.014792|100,000,000|Low Vol|-2.01%|8.05%|-14.50%|True|False
377|InsaneCoin|INSN|$1,446,470|$0.088540|16,336,846|$15,917|-0.26%|-18.07%|-29.86%|False|False
378|Etheriya|RIYA|$1,444,025|$0.913055|1,581,531|Low Vol|0.02%|-10.38%|-40.56%|True|False
379|Hush|HUSH|$1,409,258|$1.28|1,100,888|$39,884|-1.88%|-19.91%|-34.17%|False|False
380|StarCredits|STRC|$1,342,180|$0.298262|4,500,000|Low Vol|-1.69%|-7.16%|?|True|False
381|Pandacoin|PND|$1,318,906|$0.000041|32,514,916,898|$1,022|0.02%|-4.99%|-12.60%|False|False
382|IncaKoin|NKA|$1,306,918|$0.000132|9,880,473,485|$2,034|-3.05%|-15.11%|12.44%|False|False
383|AudioCoin|ADC|$1,300,369|$0.001584|821,093,695|$503|-0.82%|-3.24%|-13.64%|False|False
384|Adelphoi|ADL|$1,295,410|$0.055189|23,472,224|$1,621|-1.07%|-8.46%|-20.75%|True|False
385|Krypstal|KRS|$1,294,831|$0.052625|24,604,832|$7,164|0.00%|-10.00%|-48.82%|True|False
386|SmileyCoin|SMLY|$1,292,698|$0.000050|25,960,250,000|$924|1.14%|0.85%|-8.82%|False|True
387|PIECoin|PIE|$1,283,878|$0.017068|75,222,897|$13,557|-0.76%|-5.98%|-25.33%|True|False
388|BunnyCoin|BUN|$1,272,822|$0.000012|101,968,859,012|Low Vol|1.91%|8.79%|20.28%|False|False
389|Renos|RNS|$1,268,196|$0.038020|33,356,077|$13,885|-1.34%|0.96%|8.89%|True|False
390|Link Platform|LNK|$1,257,644|$26.47|47,503|Low Vol|-2.38%|-21.70%|-48.59%|True|False
391|MaxCoin|MAX|$1,221,503|$0.020298|60,178,666|$116,677|-3.63%|-30.21%|-68.00%|False|False
392|Growers Inter...|GRWI|$1,204,317|$1.20|1,000,420|$12,193|-0.47%|-4.02%|-3.80%|True|False
393|Helleniccoin|HNC|$1,196,514|$0.021676|55,200,000|$6,390|-1.42%|10.68%|-16.81%|False|False
394|EOT Token|EOT|$1,132,752|$0.453101|2,500,000|$8,104|-0.03%|-13.78%|-73.36%|True|False
395|Sexcoin|SXC|$1,116,308|$0.008968|124,478,790|$2,677|0.36%|11.34%|-12.83%|False|False
396|BlockPay|BLOCKPAY|$1,103,739|$0.203330|5,428,300|$1,186|-7.40%|26.17%|-27.30%|True|False
397|Vsync|XVS|$1,102,361|$0.010305|106,969,397|$9,929|-0.08%|11.93%|26.05%|False|False
398|ZcCoin|ZCC|$1,083,513|$0.017573|61,657,044|$334,287|-2.39%|-19.72%|-62.11%|False|False
399|Eternity|ENT|$1,082,155|$0.278957|3,879,290|$4,867|0.36%|2.36%|-18.50%|False|False
400|DT Token|DRACO|$1,074,336|$0.012086|88,888,888|$13,867|-0.57%|-2.91%|-19.78%|True|False
401|Monster Byte|MBI|$1,073,200|$0.063795|16,822,736|$996|-0.51%|4.95%|-1.00%|True|False
402|TagCoin|TAG|$1,045,235|$0.182949|5,713,274|$111,260|-1.63%|-19.09%|-52.94%|False|False
403|Bytecent|BYC|$1,001,768|$0.566838|1,767,293|$3,723|-0.74%|-5.51%|-18.36%|False|False
404|InflationCoin|IFLT|$990,398|$0.000070|14,188,699,011|$5,285|0.88%|2.44%|-19.18%|True|False
405|Zetacoin|ZET|$986,689|$0.005922|166,609,798|$113,230|-2.32%|-24.24%|-71.03%|False|False
406|Fantomcoin|FCN|$986,030|$0.159289|6,190,179|$565|-0.22%|-2.35%|-19.30%|False|False
407|Fastcoin|FST|$981,939|$0.007793|126,000,000|$593|0.04%|2.06%|-27.14%|False|False
408|NuBits|USNBT|$981,851|$1.02|960,923|$888,801|-0.03%|-0.07%|1.85%|True|False
409|LiteDoge|LDOGE|$939,447|$0.000063|14,840,219,007|$1,865|-3.15%|-23.48%|-42.43%|True|False
410|Woodcoin|LOG|$908,093|$0.113014|8,035,193|$7,273|-0.44%|0.36%|-14.10%|False|False
411|BitBar|BTB|$897,431|$26.25|34,190|Low Vol|-0.99%|30.34%|43.49%|False|False
412|HiCoin|XHI|$824,254|$0.004344|189,729,990|$56,579|-1.77%|-12.64%|99.61%|False|False
413|HitCoin|HTC|$819,456|$0.000075|10,996,318,099|Low Vol|4.56%|50.19%|-5.47%|False|True
414|WavesGo|WGO|$818,847|$0.081909|9,996,979|$1,404|-2.21%|-3.77%|10.40%|True|False
415|CoinonatX|XCXT|$813,082|$0.065674|12,380,671|$21,224|-1.03%|42.71%|-4.78%|False|False
416|Miners' Rewar...|MRT|$807,020|$0.080702|10,000,000|$9,256|-0.62%|-6.13%|-22.38%|True|False
417|Netko|NETKO|$804,856|$0.212865|3,781,072|Low Vol|-0.60%|-6.48%|-39.74%|False|False
418|Zoin|ZOI|$786,227|$0.058682|13,397,990|$5,659|-2.14%|-8.35%|91.47%|False|False
419|Influxcoin|INFX|$783,866|$0.468432|1,673,383|$5,502|-0.23%|-4.23%|-19.78%|False|False
