#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
139|Auroracoin|AUR|$4,776,174|$0.551640|8,658,139|$23,032|0.73%|6.03%|-2.74%|False|True
140|Incent|INCNT|$4,771,289|$0.207372|23,008,312|$86,348|0.72%|7.04%|-4.57%|True|False
141|LuckChain|BASH|$4,729,516|$0.006544|722,730,174|$999|1.34%|-16.45%|124.10%|False|False
142|PinkCoin|PINK|$4,636,095|$0.014466|320,487,667|$234,516|1.36%|12.59%|-28.14%|False|False
143|Gambit|GAM|$4,565,932|$3.86|1,183,624|$7,061|1.14%|4.07%|-6.71%|True|False
144|Vcash|XVC|$4,538,714|$0.297682|15,246,856|$433,384|0.49%|7.19%|-0.48%|False|False
145|FoldingCoin|FLDC|$4,435,104|$0.009056|489,741,985|$135,608|0.94%|11.08%|-29.73%|True|False
146|SaluS|SLS|$4,391,210|$4.38|1,003,403|$4,040|-0.09%|7.73%|-30.29%|True|False
147|Janus|JNS|$4,385,798|$0.211536|20,733,069|$10,482|0.53%|0.24%|-11.50%|True|False
148|SIBCoin|SIB|$4,315,937|$0.295841|14,588,727|$30,587|0.57%|6.07%|3.30%|False|False
149|APX|APX|$4,299,848|$4.78|900,000|$1,051,358|0.97%|24.23%|?|True|False
150|XtraBYtes|XBY|$4,283,058|$0.006589|650,000,000|$27,659|0.69%|18.41%|-22.41%|True|False
151|ZClassic|ZCL|$4,254,632|$2.96|1,439,454|$164,471|1.28%|16.20%|-32.70%|False|False
152|Scotcoin|SCOT|$3,992,997|$0.003993|1,000,000,000|Low Vol|0.69%|1.78%|?|True|False
153|Ethereum Movi...|EMV|$3,916,619|$0.596440|6,566,666|$2,437|0.80%|18.20%|39.64%|True|False
154|Jinn|JINN|$3,779,746|$64.39|58,703|Low Vol|0.78%|-5.74%|?|True|False
155|LoMoCoin|LMC|$3,666,276|$0.017609|208,199,011|$303,106|-0.22%|10.58%|-2.15%|True|False
