Date|Open|High|Low|Close|Volume|Market Cap
Apr 09, 2015|0.004648|0.005789|0.004263|0.005391|922|21,917
Apr 08, 2015|0.004568|0.004685|0.004420|0.004649|154|21,477
Apr 07, 2015|0.004851|0.005046|0.004548|0.004572|618|22,741
Apr 06, 2015|0.005402|0.005429|0.004832|0.004851|197|25,250
Apr 05, 2015|0.005553|0.006066|0.005126|0.005306|393|25,882
Apr 04, 2015|0.004372|0.006245|0.004324|0.005556|932|20,315
Apr 03, 2015|0.006115|0.006117|0.004166|0.004372|1,093|28,334
Apr 02, 2015|0.005875|0.006216|0.004959|0.006115|447|27,140
Apr 01, 2015|0.005736|0.006555|0.005692|0.005875|745|26,418
Mar 31, 2015|0.005729|0.005956|0.005350|0.005734|1,420|26,306
Mar 30, 2015|0.006433|0.006433|0.005275|0.005732|783|29,453
Mar 29, 2015|0.006090|0.007038|0.005084|0.006429|949|27,799
Mar 28, 2015|0.005320|0.007243|0.005055|0.006092|1,840|24,210
Mar 27, 2015|0.005113|0.005669|0.004756|0.005321|1,043|23,200
Mar 26, 2015|0.005148|0.005773|0.005059|0.005112|1,624|23,288
Mar 25, 2015|0.005034|0.005366|0.004559|0.005145|2,729|22,703
Mar 24, 2015|0.004230|0.005175|0.004131|0.005023|1,907|19,018
Mar 23, 2015|0.004137|0.004690|0.004115|0.004229|620|18,545
Mar 22, 2015|0.004410|0.004494|0.003919|0.004137|457|19,706
Mar 21, 2015|0.004893|0.004931|0.004392|0.004409|262|21,801
Mar 20, 2015|0.004425|0.004895|0.004368|0.004895|827|19,653
Mar 19, 2015|0.003148|0.005145|0.003015|0.004422|1,210|13,941
Mar 18, 2015|0.005909|0.005954|0.003078|0.003153|1,048|26,081
Mar 17, 2015|0.005128|0.005908|0.004999|0.005908|256|22,566
Mar 16, 2015|0.004861|0.005996|0.004861|0.005127|326|21,322
Mar 15, 2015|0.004541|0.005899|0.004010|0.004847|724|19,859
Mar 14, 2015|0.004058|0.005603|0.003746|0.004547|393|17,693
Mar 13, 2015|0.003862|0.004102|0.003775|0.004075|247|16,783
Mar 12, 2015|0.004071|0.004078|0.003524|0.003862|142|17,634
Mar 11, 2015|0.004533|0.004542|0.003517|0.004072|116|19,575
Mar 10, 2015|0.004875|0.004961|0.003339|0.004532|398|20,986
Mar 09, 2015|0.005198|0.005278|0.004844|0.004880|246|22,302
Mar 08, 2015|0.005177|0.005236|0.004731|0.005198|269|22,142
Mar 07, 2015|0.004900|0.005265|0.004717|0.005175|82|20,891
Mar 06, 2015|0.005105|0.005502|0.004673|0.004898|263|21,697
Mar 05, 2015|0.005050|0.005207|0.004556|0.005102|270|21,392
Mar 04, 2015|0.005259|0.005348|0.004959|0.005057|86|22,204
Mar 03, 2015|0.005099|0.005464|0.004999|0.005259|98|21,459
Mar 02, 2015|0.004959|0.005603|0.004640|0.005098|401|20,802
Mar 01, 2015|0.004624|0.005064|0.004432|0.004962|178|19,336
Feb 28, 2015|0.004886|0.005050|0.004591|0.004625|300|20,361
Feb 27, 2015|0.004549|0.005231|0.004410|0.004884|127|18,897
Feb 26, 2015|0.004636|0.004641|0.004408|0.004552|131|19,194
Feb 25, 2015|0.004816|0.005293|0.004633|0.004634|855|19,876
Feb 24, 2015|0.006073|0.006088|0.004818|0.004818|444|24,976
Feb 23, 2015|0.005521|0.006069|0.005172|0.006068|762|22,631
Feb 22, 2015|0.005833|0.007085|0.005505|0.005507|977|23,829
Feb 21, 2015|0.005829|0.006351|0.005639|0.005831|230|23,737
Feb 20, 2015|0.005340|0.006546|0.005297|0.005837|447|21,666
Feb 19, 2015|0.004720|0.005528|0.004495|0.005349|259|19,088
Feb 18, 2015|0.004689|0.005174|0.004510|0.004718|347|18,898
Feb 17, 2015|0.004539|0.004953|0.004504|0.004686|343|18,232
Feb 16, 2015|0.004465|0.004940|0.004362|0.004536|182|17,875
Feb 15, 2015|0.005754|0.005835|0.004227|0.004444|272|22,955
Feb 14, 2015|0.005171|0.006210|0.005171|0.005763|261|20,560
Feb 13, 2015|0.006220|0.006564|0.004907|0.005172|1,233|24,646
Feb 12, 2015|0.004438|0.007064|0.004438|0.006216|1,575|17,522
Feb 11, 2015|0.005528|0.007069|0.004313|0.004434|807|21,754
Feb 10, 2015|0.003766|0.006872|0.003755|0.006018|563|14,769
Feb 09, 2015|0.004431|0.006042|0.003761|0.003761|673|17,313
Feb 08, 2015|0.004304|0.004362|0.004037|0.004090|35|16,759
Feb 07, 2015|0.004929|0.005027|0.004248|0.004305|188|19,127
Feb 06, 2015|0.003728|0.004863|0.003724|0.004863|244|14,414
Feb 05, 2015|0.003865|0.004238|0.003687|0.003725|35|14,889
Feb 04, 2015|0.003892|0.004095|0.003781|0.003865|51|14,941
Feb 03, 2015|0.004270|0.004780|0.003834|0.003889|105|16,334
Feb 02, 2015|0.004288|0.004366|0.003967|0.004274|49|16,345
Feb 01, 2015|0.004211|0.004429|0.003762|0.004297|90|15,994
Jan 31, 2015|0.003933|0.004624|0.003864|0.004222|52|14,884
Jan 30, 2015|0.004340|0.004741|0.003922|0.003932|135|16,366
Jan 29, 2015|0.004581|0.004992|0.004017|0.004354|94|17,209
Jan 28, 2015|0.004881|0.005152|0.004342|0.004592|55|18,274
Jan 27, 2015|0.004815|0.005944|0.004612|0.004884|162|17,958
Jan 26, 2015|0.005174|0.006821|0.004752|0.004820|446|19,228
Jan 25, 2015|0.005684|0.005804|0.005006|0.005166|115|21,049
Jan 24, 2015|0.004594|0.005704|0.004544|0.005696|78|16,952
Jan 23, 2015|0.004856|0.004856|0.004516|0.004598|63|17,850
Jan 22, 2015|0.004547|0.005766|0.004530|0.004854|189|16,651
Jan 21, 2015|0.004258|0.005153|0.004070|0.004539|103|15,535
Jan 20, 2015|0.004638|0.005023|0.004086|0.004257|431|16,855
Jan 19, 2015|0.004009|0.005387|0.003925|0.004680|266|14,514
Jan 18, 2015|0.003901|0.004448|0.003615|0.003987|189|14,071
Jan 17, 2015|0.003851|0.004308|0.003511|0.003886|76|13,837
Jan 16, 2015|0.004076|0.004728|0.003598|0.003856|178|14,592
Jan 15, 2015|0.003504|0.005288|0.003504|0.004091|231|12,494
Jan 14, 2015|0.004329|0.005563|0.003390|0.003527|38|15,380
Jan 13, 2015|0.005818|0.006272|0.004119|0.004367|580|20,586
Jan 12, 2015|0.007343|0.007821|0.005427|0.005826|243|25,886
Jan 11, 2015|0.006744|0.007868|0.006635|0.007329|197|23,684
Jan 10, 2015|0.007334|0.007781|0.006221|0.006749|303|25,636
Jan 09, 2015|0.007797|0.008535|0.007015|0.007334|677|27,165
Jan 08, 2015|0.006744|0.008472|0.006375|0.007824|262|23,402
Jan 07, 2015|0.006370|0.008495|0.006305|0.006749|1,357|22,014
Jan 06, 2015|0.005319|0.006811|0.005205|0.006372|67|18,313
Jan 05, 2015|0.005118|0.006932|0.005118|0.005316|100|17,548
Jan 04, 2015|0.005553|0.006122|0.004866|0.005101|77|18,963
Jan 03, 2015|0.005992|0.008111|0.005551|0.005551|133|20,382
Jan 02, 2015|0.005380|0.006061|0.005163|0.005996|136|18,229
Jan 01, 2015|0.006464|0.008371|0.005237|0.005383|114|21,812
Dec 31, 2014|0.006221|0.008749|0.005671|0.006460|334|20,903
Dec 30, 2014|0.005109|0.006233|0.004890|0.006217|462|17,099
Dec 29, 2014|0.006013|0.006510|0.004953|0.005147|342|20,044
Dec 28, 2014|0.006584|0.006685|0.006029|0.006190|40|21,854
Dec 27, 2014|0.006425|0.009058|0.006251|0.006676|105|21,240
Dec 26, 2014|0.006010|0.008817|0.005885|0.006432|124|19,784
Dec 25, 2014|0.006316|0.006915|0.005868|0.006008|57|20,706
Dec 24, 2014|0.007496|0.007496|0.005992|0.006551|139|24,474
Dec 23, 2014|0.007131|0.008833|0.007131|0.007501|259|23,183
Dec 22, 2014|0.007283|0.008347|0.007252|0.007281|148|23,578
Dec 21, 2014|0.009261|0.009267|0.007266|0.007278|176|29,854
Dec 20, 2014|0.009510|0.009973|0.009218|0.009272|140|30,526
Dec 19, 2014|0.009789|0.009806|0.008061|0.009517|161|31,284
Dec 18, 2014|0.011758|0.011988|0.009344|0.009796|216|37,414
Dec 17, 2014|0.011403|0.012712|0.009482|0.011758|968|36,129
Dec 16, 2014|0.012421|0.013305|0.010975|0.011410|619|39,180
Dec 15, 2014|0.012353|0.014855|0.011179|0.012409|617|38,762
Dec 14, 2014|0.012623|0.016202|0.012146|0.012363|651|39,369
Dec 13, 2014|0.014549|0.015043|0.012429|0.012647|520|45,153
Dec 12, 2014|0.012785|0.014576|0.012729|0.014064|441|39,407
Dec 11, 2014|0.012545|0.014260|0.012342|0.012765|360|38,461
Dec 10, 2014|0.011566|0.015041|0.011436|0.012619|630|35,297
Dec 09, 2014|0.012599|0.012639|0.011067|0.011567|421|38,228
Dec 08, 2014|0.012412|0.013690|0.011703|0.012599|710|37,473
Dec 07, 2014|0.014597|0.015718|0.010306|0.012416|2,727|43,828
Dec 06, 2014|0.013937|0.017830|0.012962|0.014573|1,517|41,621
Dec 05, 2014|0.010773|0.014777|0.010646|0.013940|1,590|32,002
Dec 04, 2014|0.017094|0.017131|0.009290|0.010777|4,389|50,517
Dec 03, 2014|0.012629|0.017850|0.011724|0.017062|2,617|37,103
Dec 02, 2014|0.008164|0.012678|0.008137|0.012616|598|23,846
Dec 01, 2014|0.008388|0.008885|0.007974|0.008163|188|24,354
Nov 30, 2014|0.009195|0.009571|0.008341|0.008384|126|26,531
Nov 29, 2014|0.006793|0.010173|0.006754|0.009195|858|19,480
Nov 28, 2014|0.006019|0.007897|0.006019|0.006799|107|17,172
Nov 27, 2014|0.006037|0.009129|0.005859|0.006024|282|17,143
Nov 26, 2014|0.007146|0.007475|0.005743|0.006002|200|20,178
Nov 25, 2014|0.007393|0.008809|0.006965|0.007129|110|20,774
Nov 24, 2014|0.007049|0.009058|0.006969|0.007394|105|19,678
Nov 23, 2014|0.007323|0.010060|0.006778|0.007061|207|20,337
Nov 22, 2014|0.007725|0.009969|0.006677|0.007318|575|21,361
Nov 21, 2014|0.008419|0.008692|0.007511|0.007708|247|23,167
Nov 20, 2014|0.009133|0.009184|0.008365|0.008418|404|24,977
Nov 19, 2014|0.010015|0.010732|0.009062|0.009139|486|27,212
Nov 18, 2014|0.011129|0.012404|0.008665|0.010050|410|30,067
Nov 17, 2014|0.008302|0.014887|0.008302|0.011118|771|22,269
Nov 16, 2014|0.014391|0.014455|0.006923|0.008248|732|38,369
Nov 15, 2014|0.012856|0.018024|0.011169|0.014445|475|34,059
Nov 14, 2014|0.015610|0.015643|0.010608|0.012797|390|41,113
Nov 13, 2014|0.015663|0.017575|0.013792|0.015696|635|40,996
Nov 12, 2014|0.015088|0.019626|0.015088|0.015527|757|39,263
Nov 11, 2014|0.014946|0.016096|0.014830|0.015077|334|38,651
Nov 10, 2014|0.019661|0.019688|0.014908|0.014989|398|50,557
Nov 09, 2014|0.017378|0.020364|0.017312|0.019715|522|44,428
Nov 08, 2014|0.017146|0.017613|0.017146|0.017383|400|43,515
Nov 07, 2014|0.020907|0.020907|0.016927|0.017159|338|52,703
Nov 06, 2014|0.020998|0.022345|0.020092|0.020876|634|52,601
Nov 05, 2014|0.020366|0.021711|0.020366|0.021000|415|50,694
Nov 04, 2014|0.019829|0.020979|0.017462|0.020354|1,304|48,965
Nov 03, 2014|0.014650|0.021014|0.014646|0.019852|1,059|35,875
Nov 02, 2014|0.014407|0.016957|0.014114|0.014665|290|34,980
Nov 01, 2014|0.017590|0.019106|0.013964|0.014392|218|42,411
Oct 31, 2014|0.013262|0.019882|0.013262|0.017573|873|31,770
Oct 30, 2014|0.013505|0.016181|0.011023|0.013273|303|32,131
Oct 29, 2014|0.020721|0.021016|0.013473|0.013500|276|48,939
Oct 28, 2014|0.020974|0.023849|0.019086|0.020752|566|49,126
Oct 27, 2014|0.023583|0.024204|0.020792|0.020960|815|54,830
Oct 26, 2014|0.022077|0.026450|0.021856|0.023609|709|50,952
Oct 25, 2014|0.023651|0.024480|0.022021|0.022063|455|54,189
Oct 24, 2014|0.024999|0.026195|0.023372|0.023634|737|56,829
Oct 23, 2014|0.023957|0.026532|0.023185|0.024987|488|54,055
Oct 22, 2014|0.024342|0.025974|0.023780|0.023966|365|54,542
Oct 21, 2014|0.027043|0.028870|0.019248|0.024408|1,246|60,181
Oct 20, 2014|0.028200|0.031446|0.025439|0.027073|491|62,274
Oct 19, 2014|0.025137|0.045424|0.022178|0.028223|2,322|55,030
Oct 18, 2014|0.026990|0.026990|0.019821|0.025149|876|58,604
Oct 17, 2014|0.027171|0.030078|0.019963|0.026974|2,306|58,490
Oct 16, 2014|0.037982|0.038359|0.026919|0.027157|2,305|81,035
Oct 15, 2014|0.035531|0.039345|0.032458|0.033193|2,060|75,142
Oct 14, 2014|0.032242|0.039825|0.031914|0.035523|1,454|67,621
Oct 13, 2014|0.036283|0.037212|0.031957|0.032137|2,279|75,391
Oct 12, 2014|0.034855|0.037445|0.030697|0.036344|725|71,841
Oct 11, 2014|0.033407|0.035974|0.030517|0.034824|1,421|68,326
Oct 10, 2014|0.039546|0.040850|0.032932|0.033418|2,948|80,111
Oct 09, 2014|0.044203|0.044436|0.034412|0.039583|3,834|88,758
Oct 08, 2014|0.043600|0.048667|0.041679|0.044227|3,630|86,638
Oct 07, 2014|0.051126|0.051126|0.034955|0.044593|5,043|100,521
Oct 06, 2014|0.056311|0.056629|0.042146|0.051048|5,059|109,627
Oct 05, 2014|0.066012|0.070047|0.046852|0.056335|7,860|127,099
Oct 04, 2014|0.096189|0.096322|0.066002|0.066002|4,013|183,683
Oct 03, 2014|0.102102|0.102751|0.079629|0.095606|7,865|192,799
Oct 02, 2014|0.085721|0.091961|0.079058|0.089641|9,735|160,246
Oct 01, 2014|0.084308|0.084659|0.078479|0.082700|2,737|156,049
Sep 30, 2014|0.078159|0.093413|0.077215|0.084202|5,102|143,035
Sep 29, 2014|0.080670|0.084061|0.071313|0.078030|4,326|145,899
Sep 28, 2014|0.084443|0.088425|0.078424|0.080724|3,753|150,929
Sep 27, 2014|0.098907|0.099468|0.084333|0.084454|5,134|174,709
Sep 26, 2014|0.086166|0.106426|0.080669|0.099118|15,388|150,528
Sep 25, 2014|0.068351|0.102637|0.068351|0.091137|30,872|117,926
Sep 24, 2014|0.053367|0.079905|0.048597|0.068358|6,012|90,910
Sep 23, 2014|0.051263|0.059077|0.048430|0.053399|1,194|86,400
Sep 22, 2014|0.048330|0.055149|0.048330|0.055144|1,206|80,658
Sep 21, 2014|0.047635|0.058737|0.044754|0.048296|1,358|78,710
Sep 20, 2014|0.045007|0.051432|0.044461|0.047731|287|73,702
Sep 19, 2014|0.043290|0.059216|0.043005|0.045021|3,180|70,056
Sep 18, 2014|0.047204|0.052509|0.043039|0.043325|1,779|75,628
Sep 17, 2014|0.049199|0.058680|0.043388|0.047253|6,568|77,978
Sep 16, 2014|0.072914|0.075048|0.047938|0.056153|11,444|113,855
Sep 15, 2014|0.074580|0.080682|0.069512|0.072992|3,272|114,737
Sep 14, 2014|0.081527|0.090792|0.072924|0.074599|3,271|123,432
Sep 13, 2014|0.082113|0.090092|0.071695|0.081508|5,206|122,566
Sep 12, 2014|0.109648|0.109657|0.074435|0.082106|6,711|160,821
Sep 11, 2014|0.104736|0.109688|0.078806|0.109688|6,514|151,202
Sep 10, 2014|0.073557|0.114074|0.072641|0.096147|14,900|104,488
Sep 09, 2014|0.087900|0.099269|0.075296|0.081460|9,632|122,450
Sep 08, 2014|0.112281|0.116420|0.081755|0.088271|10,790|153,645
Sep 07, 2014|0.126134|0.128134|0.108580|0.108580|9,716|169,499
Sep 06, 2014|0.135335|0.139247|0.112195|0.126056|7,562|178,378
Sep 05, 2014|0.126187|0.156782|0.124096|0.135336|16,732|163,311
Sep 04, 2014|0.125424|0.137452|0.110695|0.126195|8,949|159,144
Sep 03, 2014|0.131249|0.142365|0.122058|0.125400|7,017|162,893
Sep 02, 2014|0.146138|0.150473|0.115724|0.131402|13,971|177,229
Sep 01, 2014|0.128095|0.163408|0.120503|0.146272|13,245|151,703
Aug 31, 2014|0.135266|0.149037|0.107330|0.128886|15,422|156,537
Aug 30, 2014|0.134278|0.151369|0.125802|0.135628|12,340|151,774
Aug 29, 2014|0.086875|0.166915|0.075947|0.134259|49,255|-
Aug 28, 2014|0.051083|0.088127|0.047406|0.086770|54,998|-
Aug 27, 2014|0.050451|0.061688|0.047296|0.051110|7,673|-
Aug 26, 2014|0.045475|0.056097|0.042316|0.050390|6,474|-
