#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
189|Jinn|JINN|$7,781,099|$132.55|58,703|Low Vol|-3.33%|-22.26%|114.20%|True|False
190|Gambit|GAM|$7,773,009|$6.54|1,188,550|$9,359|-0.48%|4.27%|30.79%|True|False
191|ChainCoin|CHC|$7,763,963|$0.514482|15,090,831|$733,366|-0.41%|-50.57%|-82.61%|False|False
192|Digitalcoin|DGC|$7,686,284|$0.292727|26,257,508|$1,405,545|-1.86%|-12.88%|136.50%|False|False
193|Aeon|AEON|$7,535,160|$0.519350|14,508,830|$10,415|0.68%|0.82%|13.44%|False|False
194|VPNCoin|VASH|$7,470,063|$0.018659|400,339,746|$1,278,250|-1.30%|-0.09%|47.94%|True|False
195|BelaCoin|BELA|$7,190,252|$0.196554|36,581,636|$136,434|-0.71%|10.00%|22.65%|False|False
196|Einsteinium|EMC2|$6,709,185|$0.031604|212,286,335|$17,190|-0.32%|10.67%|53.44%|False|False
197|ZenCash|ZEN|$6,687,589|$4.17|1,602,688|$58,979|-0.62%|0.55%|13.02%|False|False
198|Sphere|SPHR|$6,641,204|$2.15|3,082,940|$14,470|-0.10%|11.58%|93.67%|True|False
199|Incent|INCNT|$6,587,744|$0.143160|46,016,625|$137,895|-0.33%|4.28%|46.79%|True|False
200|Pascal Coin|PASC|$6,427,784|$0.548422|11,720,510|$92,498|-0.56%|2.80%|45.86%|False|False
201|Diamond|DMD|$6,293,870|$2.86|2,198,755|$24,367|-0.19%|-6.33%|5.96%|False|False
202|Lunyr|LUN|$6,246,863|$2.72|2,297,853|$107,596|-0.18%|7.99%|70.63%|True|False
203|OKCash|OK|$6,107,184|$0.084648|72,148,178|$93,573|-0.74%|0.91%|27.63%|True|False
204|Bitpark Coin|BPC|$5,994,199|$0.079923|75,000,000|Low Vol|-0.27%|16.09%|54.34%|True|False
205|Espers|ESP|$5,819,836|$0.000286|20,344,646,949|$33,789|-0.21%|-7.51%|38.06%|False|False
206|AdEx|ADX|$5,740,227|$0.143506|40,000,000|$1,013,126|0.77%|9.65%|17.37%|True|False
207|Circuits of V...|COVAL|$5,648,663|$0.005649|1,000,000,000|$31,877|-0.33%|2.31%|93.75%|True|False
208|BitBean|BITB|$5,625,933|$0.002763|2,036,382,597|$113,906|-0.11%|3.74%|65.96%|True|False
209|Creditbit|CRB|$5,370,877|$0.452281|11,875,096|$362,114|-0.20%|-1.04%|1.01%|True|False
210|SolarCoin|SLR|$5,317,574|$0.150067|35,434,644|$21,640|-0.11%|1.53%|19.33%|True|False
211|Auroracoin|AUR|$5,276,067|$0.609377|8,658,139|$17,320|-0.50%|0.32%|37.92%|False|True
212|Musicoin|MUSIC|$5,170,139|$0.020770|248,923,879|$107,148|-0.40%|1.29%|23.24%|False|False
213|Vcash|XVC|$5,152,098|$0.337744|15,254,447|$1,297,149|-1.04%|10.89%|25.90%|False|False
214|BitSend|BSD|$5,126,255|$0.323665|15,838,161|$58,763|-0.28%|5.00%|51.81%|False|False
215|Ethereum Movi...|EMV|$5,111,352|$0.766703|6,666,666|$3,832|-0.70%|12.65%|-2.02%|True|False
216|PinkCoin|PINK|$5,078,421|$0.014708|345,284,228|$267,356|-0.63%|7.83%|54.39%|False|False
217|Global Curren...|GCR|$5,002,072|$0.048591|102,941,293|$30,190|-0.36%|-1.44%|44.44%|True|False
218|MaxCoin|MAX|$4,986,947|$0.091600|54,442,678|$696,529|-1.89%|-15.17%|133.42%|False|False
219|Blitzcash|BLITZ|$4,928,360|$1.21|4,075,344|$24,054|-0.03%|-0.83%|47.44%|True|False
220|Zetacoin|ZET|$4,866,836|$0.029247|166,402,888|$1,314,295|-1.75%|-6.18%|106.20%|False|False
221|PRIZM|PZM|$4,794,214|$1.06|4,535,089|$11,701|-0.39%|0.50%|33.85%|True|False
222|Mediterranean...|MED|$4,691,257|$0.092798|50,553,586|$937,490|-2.05%|-4.66%|32.48%|False|False
223|ZcCoin|ZCC|$4,534,213|$0.073539|61,657,044|$1,694,390|-2.24%|-9.15%|94.19%|False|False
224|Bitland|CADASTRAL|$4,491,242|$0.149708|30,000,000|$2,838|-2.48%|-3.71%|8.90%|True|False
225|Wagerr|WGR|$4,291,656|$0.073254|58,586,035|$102,775|-0.64%|-4.64%|18.85%|True|False
